"plot","species","treat","burned","dmort","dbh_l","growth_z","n_size1_l","n_lg_l","f_eng","p_mpb","p_jpb","p_rtb","twi","srad","nba_eng_hl","nba_eng_nl","nba_rtb_hl","nba_rtb_nl","nba_mpb_hl","nba_mpb_nl","nba_jpb_hl","nba_jpb_nl"
"us2","abco","us",0,1,3.29212628660779,-0.03365087,0,1.6094379124341,0,0,0,0,3.67060046333975,1681517.8681672,-1.43230060986036,-6.90775527898214,-6.90775527898214,-1.43230060986036,-6.90775527898214,-1.43230060986036,-6.90775527898214,-1.43230060986036
"us2","abco","us",0,0,3.06339092202781,0.3921219,0.693147180559945,0,1,0,0,0,3.3934725002878,1670538.21735669,-5.26201172501357,-6.90775527898214,-6.90775527898214,-5.26201172501357,-6.90775527898214,-5.26201172501357,-6.90775527898214,-5.26201172501357
"us2","abco","us",0,1,4.28220629939167,-0.1427324,2.19722457733622,0.693147180559945,1,0,0,0,4.02525267004967,1676466.43028846,-1.40328820764856,-6.90775527898214,-6.90775527898214,-1.40328820764856,-6.90775527898214,-1.40328820764856,-6.90775527898214,-1.40328820764856
"us2","pila","us",0,1,4.26549281841793,1.198372,0,0,0,0,0,0,4.27398008622301,1540994.91853035,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"us2","abco","us",0,0,3.06805293513362,0.5511431,2.07944154167984,0.693147180559945,1,0,0,0,3.82304915322198,1672440.97579365,-1.49312292583461,-6.90775527898214,-6.90775527898214,-1.49312292583461,-6.90775527898214,-1.49312292583461,-6.90775527898214,-1.49312292583461
"us2","abco","us",0,1,2.82137888640921,-0.3569294,2.19722457733622,1.09861228866811,1,0,0,0,3.68926824417776,1674061.48264984,0.0467566109485595,-6.90775527898214,-6.90775527898214,0.0467566109485595,-6.90775527898214,0.0467566109485595,-6.90775527898214,0.0467566109485595
"us2","abco","us",0,1,2.41591377830105,-0.4463397,2.19722457733622,1.09861228866811,1,0,0,0,3.75975871805161,1674473.26626984,0.0584391225989341,-6.90775527898214,-6.90775527898214,0.0584391225989341,-6.90775527898214,0.0584391225989341,-6.90775527898214,0.0584391225989341
"us2","abco","us",0,0,3.03013370027132,0.1542837,2.19722457733622,1.09861228866811,0,0,0,0,3.68652634190608,1673584.69185127,0.0357357305340727,-6.90775527898214,-6.90775527898214,0.0357357305340727,-6.90775527898214,0.0357357305340727,-6.90775527898214,0.0357357305340727
"us2","abco","us",0,1,2.27212588550934,-0.5578299,2.19722457733622,1.09861228866811,0,0,0,0,3.67466689853729,1672534.43710443,0.0607585970295904,-6.90775527898214,-6.90775527898214,0.0607585970295904,-6.90775527898214,0.0607585970295904,-6.90775527898214,0.0607585970295904
"us2","abco","us",0,0,3.11351530921037,0.4722926,1.94591014905531,0.693147180559945,1,0,0,0,3.83583310672215,1672212.17420635,-1.46884083670598,-6.90775527898214,-6.90775527898214,-1.46884083670598,-6.90775527898214,-1.46884083670598,-6.90775527898214,-1.46884083670598
"us2","abco","us",0,0,4.40305400186596,0.8591216,1.38629436111989,0.693147180559945,1,0,0,0,4.18748208956841,1658941.70512821,-0.729144656392315,-6.90775527898214,-6.90775527898214,-0.729144656392315,-6.90775527898214,-0.729144656392315,-6.90775527898214,-0.729144656392315
"us2","abco","us",0,0,4.2570301444992,0.9768894,1.09861228866811,0.693147180559945,1,0,0,0,4.16435414344545,1660457.52103175,-0.525426800182615,-6.90775527898214,-6.90775527898214,-0.525426800182615,-6.90775527898214,-0.525426800182615,-6.90775527898214,-0.525426800182615
"us2","pije","us",0,0,2.61006979274201,-0.3928464,1.38629436111989,0,0,0,0,0,4.20525463029837,1540145.12022293,-6.90775527898214,-2.90381935244917,-2.90381935244917,-6.90775527898214,-6.90775527898214,-2.90381935244917,-2.90381935244917,-6.90775527898214
"us2","abco","us",0,0,2.70136121295141,0.04706247,0.693147180559945,1.09861228866811,0,0,0,0,4.06536214283964,1657681.2772082,-0.0520494251297313,-6.90775527898214,-6.90775527898214,-0.0520494251297313,-6.90775527898214,-0.0520494251297313,-6.90775527898214,-0.0520494251297313
"us2","abco","us",0,0,2.92316158071916,0.08986813,1.38629436111989,1.6094379124341,0,0,0,0,4.40945550389945,1644569.40694888,0.102144460361487,-6.90775527898214,-6.90775527898214,0.102144460361487,-6.90775527898214,0.102144460361487,-6.90775527898214,0.102144460361487
"us2","abco","us",0,0,3.15700042115011,0.5365947,2.07944154167984,0,0,0,0,0,3.58938573066061,1668189.164791,-1.90449968400581,-6.90775527898214,-6.90775527898214,-1.90449968400581,-6.90775527898214,-1.90449968400581,-6.90775527898214,-1.90449968400581
"us2","abco","us",0,0,3.09104245335832,0.3539759,1.94591014905531,1.09861228866811,0,0,0,0,4.71535752604183,1665179.07348243,-0.571954253197928,-6.90775527898214,-6.90775527898214,-0.571954253197928,-6.90775527898214,-0.571954253197928,-6.90775527898214,-0.571954253197928
"us2","abco","us",0,1,3.34286180464919,0.7616675,2.56494935746154,0.693147180559945,1,0,0,0,4.68153504467913,1660108.88130915,-0.437729415248713,-6.90775527898214,-6.90775527898214,-0.437729415248713,-6.90775527898214,-0.437729415248713,-6.90775527898214,-0.437729415248713
"us2","abco","us",0,1,2.3887627892351,-0.279313,1.79175946922805,0.693147180559945,1,0,0,0,4.84902336097533,1656880.04677419,-1.89887224853686,-6.90775527898214,-6.90775527898214,-1.89887224853686,-6.90775527898214,-1.89887224853686,-6.90775527898214,-1.89887224853686
"us2","abco","us",0,1,2.94443897916644,0.2522231,2.39789527279837,1.09861228866811,1,0,0,0,4.44321668797579,1647947.37900641,-0.391769147723549,-6.90775527898214,-6.90775527898214,-0.391769147723549,-6.90775527898214,-0.391769147723549,-6.90775527898214,-0.391769147723549
"us2","abco","us",0,0,3.00071981506503,0.1070816,2.39789527279837,1.09861228866811,0,0,0,0,3.95636205673218,1658811.0952381,-0.344375343522696,-6.90775527898214,-6.90775527898214,-0.344375343522696,-6.90775527898214,-0.344375343522696,-6.90775527898214,-0.344375343522696
"us2","abco","us",0,0,2.72129542785223,-0.1055882,2.30258509299405,1.09861228866811,0,0,0,0,3.95094505631471,1658697.06487342,-0.379449906816627,-6.90775527898214,-6.90775527898214,-0.379449906816627,-6.90775527898214,-0.379449906816627,-6.90775527898214,-0.379449906816627
"us2","abco","us",0,0,3.16968558067743,0.4920435,2.30258509299405,1.09861228866811,0,0,0,0,3.94043619427711,1659067.99960191,-0.418704252812681,-6.90775527898214,-6.90775527898214,-0.418704252812681,-6.90775527898214,-0.418704252812681,-6.90775527898214,-0.418704252812681
"us2","abco","us",0,1,2.43361335540045,-0.5407419,2.484906649788,1.09861228866811,1,0,0,0,3.95528775491532,1657972.04578025,-0.301761819327545,-6.90775527898214,-6.90775527898214,-0.301761819327545,-6.90775527898214,-0.301761819327545,-6.90775527898214,-0.301761819327545
"us2","abco","us",0,1,2.23001440015921,-0.5380553,2.30258509299405,1.09861228866811,1,0,0,0,3.93995405002764,1658404.42834395,-0.362996005966731,-6.90775527898214,-6.90775527898214,-0.362996005966731,-6.90775527898214,-0.362996005966731,-6.90775527898214,-0.362996005966731
"us2","abco","us",0,1,3.01062088604774,-0.4008537,2.30258509299405,0.693147180559945,1,0,0,0,3.95358255276313,1657785.29487179,-1.3533067608239,-6.90775527898214,-6.90775527898214,-1.3533067608239,-6.90775527898214,-1.3533067608239,-6.90775527898214,-1.3533067608239
"us2","pije","us",0,0,3.15700042115011,0.02643914,2.39789527279837,0,0,0,0,0,4.33504192059794,1553633.91453674,-4.39086629359154,-1.86909076739686,-1.86909076739686,-4.39086629359154,-6.90775527898214,-1.79785490269481,-1.86909076739686,-4.39086629359154
"us2","abco","us",0,0,2.3887627892351,-0.2111847,1.09861228866811,0.693147180559945,0,0,0,0,3.86686344444752,1613226.41266026,-3.06040759978229,0.751829823696993,0.751829823696993,-3.06040759978229,0.751829823696993,-3.06040759978229,-6.90775527898214,0.773226450980441
"us2","abco","us",0,1,3.02042488614436,0.3819491,0.693147180559945,1.38629436111989,0,0,0,0,3.74511991497837,1590862.85640823,-0.412911574398607,0.751829823696993,0.751829823696993,-0.412911574398607,0.751829823696993,-0.412911574398607,-6.90775527898214,1.02302561613463
"us2","abco","us",0,0,3.38099467434464,0.5515392,0.693147180559945,1.09861228866811,0,0,0,0,3.85902568180854,1552150.7464511,0.224418079957406,-6.90775527898214,-6.90775527898214,0.224418079957406,-6.90775527898214,0.224418079957406,-6.90775527898214,0.224418079957406
"us2","pije","us",0,0,2.54160199346455,-0.5051274,2.39789527279837,0,0,0,0,0,4.20757629856326,1539613.90260252,-4.76275762471158,-1.59283138575988,-1.59283138575988,-4.76275762471158,-6.90775527898214,-1.55641359400852,-1.59283138575988,-4.76275762471158
"us2","abco","us",0,0,3.39450839351136,1.037472,1.09861228866811,0.693147180559945,1,0,0,0,3.43904280190981,1601841.05063291,-3.40035490564476,0.338241643582744,0.338241643582744,-3.40035490564476,0.338241643582744,-3.40035490564476,-6.90775527898214,0.36105389553032
"us2","pije","us",0,0,2.64617479738412,-0.295084,2.39789527279837,0,0,0,0,0,4.18767954849061,1538469.27896825,-4.76275762471158,-1.60742698221028,-1.60742698221028,-4.76275762471158,-6.90775527898214,-1.57048352368432,-1.60742698221028,-4.76275762471158
"us2","pije","us",0,0,3.23080439573347,0.4588155,0,1.38629436111989,0,0,1,0,3.63280678663073,1642813.41693038,-2.42949693810348,-1.38358177431234,-1.38358177431234,-2.42949693810348,-1.74176010900236,-1.81064593072831,-2.57089168818877,-1.33829357890662
"us2","pije","us",0,0,3.43398720448515,0.8382005,0,1.38629436111989,0,0,1,0,3.60083497024718,1640645.36706349,-2.42949693810348,-1.48953266359928,-1.48953266359928,-2.42949693810348,-1.74176010900236,-1.97798737017922,-2.97072229279364,-1.33829357890662
"us2","pila","us",0,0,3.33932197794407,0.3715681,1.09861228866811,0.693147180559945,0,0,0,0,3.78907804568357,1650537.79905063,-3.07621489514213,-0.801533084760626,-0.801533084760626,-3.07621489514213,-0.801533084760626,-3.07621489514213,-6.90775527898214,-0.705676993029134
"us2","abco","us",0,1,2.84490938381941,0.002796176,0.693147180559945,1.09861228866811,1,0,0,0,3.75234610589754,1655636.19573955,-3.77656458384216,-0.671207955650222,-0.671207955650222,-3.77656458384216,-0.671207955650222,-3.77656458384216,-6.90775527898214,-0.629248749111077
"us2","abco","us",0,1,2.81540871942271,0.2393509,0.693147180559945,0.693147180559945,0,0,0,0,3.638263869362,1658109.23197115,-3.72006819774853,-2.75749997686755,-2.75749997686755,-3.72006819774853,-2.75749997686755,-3.72006819774853,-6.90775527898214,-2.44550311796246
"us2","abco","us",0,0,3.28840188751681,0.9767192,1.38629436111989,1.38629436111989,0,0,0,0,3.13241181407983,1684141.46674679,-1.96120791457725,-2.24679267431193,-2.24679267431193,-1.96120791457725,-2.24679267431193,-1.96120791457725,-6.90775527898214,-1.40475900586606
"us2","abco","us",0,0,2.88480071284671,0.3092808,1.09861228866811,1.6094379124341,0,0,0,0,3.18790235790687,1682470.53084936,-1.76066804438286,-2.24679267431193,-2.24679267431193,-1.76066804438286,-2.24679267431193,-1.76066804438286,-6.90775527898214,-1.28493782289188
"us2","pila","us",0,0,3.37758751602302,0.5188514,1.38629436111989,1.38629436111989,0,0,0,0,3.48268768009266,1668299.43609325,-1.62408584195182,-3.26176774144977,-3.26176774144977,-1.62408584195182,-3.26176774144977,-1.62408584195182,-6.90775527898214,-1.45067347906949
"us2","abco","us",0,0,3.29583686600433,0.5954358,1.38629436111989,1.38629436111989,0,0,0,0,3.45949580718445,1670160.43117089,-1.96723208318785,-2.24679267431193,-2.24679267431193,-1.96723208318785,-2.24679267431193,-1.96723208318785,-6.90775527898214,-1.40820786652849
"us2","abco","us",0,0,3.24649099190117,0.8697736,1.38629436111989,1.6094379124341,0,0,0,0,3.47614534702271,1673021.75039809,-1.92948143898297,-0.19972694198204,-0.19972694198204,-1.92948143898297,-2.24679267431193,-0.152638474236694,-0.336569102532564,-1.38644916070073
"us2","pije","us",0,0,4.55702981066016,-0.06341727,0,0.693147180559945,0,0,0,0,3.34174430502366,1698017.81962025,-2.93995174756565,-6.90775527898214,-6.90775527898214,-2.93995174756565,-6.90775527898214,-2.93995174756565,-6.90775527898214,-2.93995174756565
"us2","abco","us",0,0,3.41444260841218,0.7040326,0,0.693147180559945,0,0,0,0,3.33800703513471,1671265.07318038,-6.90775527898214,0.583088160865724,0.583088160865724,-6.90775527898214,-6.90775527898214,0.583088160865724,0.583088160865724,-6.90775527898214
"us2","pije","us",0,0,5.01727983681492,-0.2310174,0,0.693147180559945,0,0,0,0,3.28686786863284,1681817.72636218,-2.60945970560302,-6.90775527898214,-6.90775527898214,-2.60945970560302,-6.90775527898214,-2.60945970560302,-6.90775527898214,-2.60945970560302
"us2","abco","us",0,0,3.16124671203156,0.4745388,1.09861228866811,1.09861228866811,0,0,0,0,3.25564715445988,1715373.79365079,-1.93924628728485,-6.90775527898214,-6.90775527898214,-1.93924628728485,-6.90775527898214,-1.93924628728485,-6.90775527898214,-1.93924628728485
"us2","abco","us",0,0,3.3322045101752,0.4017041,1.6094379124341,0.693147180559945,0,0,0,0,3.34323638338077,1710289.57436709,-2.0716094852619,-3.74248404907893,-3.74248404907893,-2.0716094852619,-3.74248404907893,-2.0716094852619,-6.90775527898214,-1.90597224477969
"us2","abco","us",0,0,3.3603753871419,0.3865124,1.6094379124341,1.6094379124341,0,0,0,0,3.3304400520447,1706172.87980769,-1.41100838628951,0.4437165254922,0.4437165254922,-1.41100838628951,0.4437165254922,-1.41100838628951,-6.90775527898214,0.588556284058195
"us2","abco","us",0,0,2.17475172148416,-0.5911065,1.38629436111989,1.6094379124341,0,0,0,0,3.45003729506423,1707760.37939297,-1.19418163960437,-3.74248404907893,-3.74248404907893,-1.19418163960437,-3.74248404907893,-1.19418163960437,-6.90775527898214,-1.12194147066504
"us2","pila","us",0,0,2.83321334405622,-0.2976028,0.693147180559945,1.94591014905531,0,0,0,0,3.48728086054325,1692607.79447115,-1.15076032982657,0.429047160319619,0.429047160319619,-1.15076032982657,0.429047160319619,-1.15076032982657,-6.90775527898214,0.615828445256885
"us2","abco","us",0,1,3.35340671782581,0.156754,1.09861228866811,1.79175946922805,0,0,0,0,3.57975209551521,1687722.26226266,-1.39667086329116,0.4437165254922,0.4437165254922,-1.39667086329116,0.4437165254922,-1.39667086329116,-6.90775527898214,0.590509575635897
"us2","abco","us",0,0,3.29583686600433,0.1684586,1.09861228866811,1.79175946922805,1,0,0,0,3.61425971984863,1684261.96349206,-1.36882655229423,0.4437165254922,0.4437165254922,-1.36882655229423,0.4437165254922,-1.36882655229423,-6.90775527898214,0.594372677762253
"us2","abco","us",0,1,3.32862668882732,0.4150904,0.693147180559945,1.6094379124341,1,0,0,0,3.54066770390058,1684317.11658654,-1.45048924168198,-3.74248404907893,-3.74248404907893,-1.45048924168198,-3.74248404907893,-1.45048924168198,-6.90775527898214,-1.35809288895457
"us2","abco","us",0,0,3.27714473299218,0.2866366,1.09861228866811,1.38629436111989,0,0,0,0,3.58652434356605,1683946.41416139,-1.79068913563947,0.429047160319619,0.429047160319619,-1.79068913563947,0.429047160319619,-1.79068913563947,-6.90775527898214,0.531591676407132
"us2","abco","us",0,0,3.68637632389582,1.361489,0.693147180559945,0,1,0,0,0,3.85791521321369,1673268.90862342,-6.90775527898214,-3.95578832728969,-3.95578832728969,-6.90775527898214,-3.95578832728969,-6.90775527898214,-6.90775527898214,-3.95578832728969
"us2","abco","us",0,0,2.82137888640921,0.07896891,1.6094379124341,1.09861228866811,0,0,0,0,3.55069912527316,1678167.23682109,-0.379322520167143,-6.90775527898214,-6.90775527898214,-0.379322520167143,-6.90775527898214,-0.379322520167143,-6.90775527898214,-0.379322520167143
"us2","abco","us",0,0,2.41591377830105,-0.2256971,2.07944154167984,1.09861228866811,0,0,0,0,3.94659383372655,1672720.49801587,0.00440656650908406,-6.90775527898214,-6.90775527898214,0.00440656650908406,-6.90775527898214,0.00440656650908406,-6.90775527898214,0.00440656650908406
"us2","pila","us",0,0,5.00125813228366,-0.1324813,1.38629436111989,0,0,0,0,0,3.39266844520903,1656045.11584395,-2.95693954620434,-6.90775527898214,-6.90775527898214,-2.95693954620434,-6.90775527898214,-2.95693954620434,-6.90775527898214,-2.95693954620434
"us2","pila","us",0,0,4.54009818924438,1.362147,1.6094379124341,0.693147180559945,0,0,0,0,4.19635233367655,1635125.74684543,-1.98873335664652,-5.02965347874804,-5.02965347874803,-1.98873335664652,-5.02965347874803,-1.98873335664652,-6.90775527898214,-1.9490467690085
"us2","abco","us",0,1,2.29253475714054,-0.4424188,1.38629436111989,1.09861228866811,1,0,0,0,3.36144142771681,1671183.03434505,-0.48140025340343,0.551062927016415,0.551062927016415,-0.48140025340343,0.551062927016415,-0.48140025340343,-6.90775527898214,0.85527192432173
"us2","abco","us",0,0,2.98568193770049,0.2921557,1.09861228866811,1.09861228866811,0,0,0,0,3.40992925204928,1633558.04325397,-0.0216953525951569,-6.90775527898214,-6.90775527898214,-0.0216953525951569,-6.90775527898214,-0.0216953525951569,-6.90775527898214,-0.0216953525951569
"us2","abco","us",0,0,4.58904080405821,0.343535,2.19722457733622,0.693147180559945,0,0,0,0,3.96846060511432,1673910.30933544,-1.41336806095989,-6.90775527898214,-6.90775527898214,-1.41336806095989,-6.90775527898214,-1.41336806095989,-6.90775527898214,-1.41336806095989
"us2","abco","us",0,0,2.86220088092947,0.2741255,0,1.09861228866811,0,0,0,0,3.758565537561,1641157.20504732,0.468005242613114,-6.90775527898214,-6.90775527898214,0.468005242613114,-6.90775527898214,0.468005242613114,-6.90775527898214,0.468005242613114
"us2","abco","us",0,1,4.42843300748804,1.350532,1.79175946922805,0,0,0,0,0,3.71294935217387,1673602.39754747,-2.30389324825616,-6.90775527898214,-6.90775527898214,-2.30389324825616,-6.90775527898214,-2.30389324825616,-6.90775527898214,-2.30389324825616
"us2","pila","us",0,0,3.08190996979504,0.198806,1.09861228866811,1.6094379124341,0,0,0,0,3.47358336803597,1674584.45711974,-1.62408584195182,-2.68213073603735,-2.68213073603735,-1.62408584195182,-2.68213073603735,-1.62408584195182,-6.90775527898214,-1.32988005623813
"us2","pije","us",0,0,3.19867311755068,0.2966078,2.56494935746154,0.693147180559945,0,0,0,0,4.46705107461838,1565884.35079365,-4.76275762471158,-1.18784062154397,-1.18784062154397,-4.76275762471158,-6.90775527898214,-1.16340388534659,-1.18784062154397,-4.76275762471158
"us2","abco","us",0,0,3.41772668361337,0.869331,1.38629436111989,0.693147180559945,0,0,0,0,4.06694958951229,1625536.54767628,-3.13114646839587,-0.362391060564032,-0.362391060564032,-3.13114646839587,-0.362391060564032,-3.13114646839587,-6.90775527898214,-0.302893397063486
"us2","abco","us",0,0,2.50959926237837,-0.09047661,1.6094379124341,1.38629436111989,0,0,0,0,3.4368980491199,1627950.46096215,0.0472458672136142,-0.370384121474419,-0.370384121474419,0.0472458672136142,-0.370384121474419,0.0472458672136142,-6.90775527898214,0.552648023806532
"us2","abco","us",0,0,2.9704144655697,0.551818,2.07944154167984,1.09861228866811,0,0,0,0,3.98367693370733,1671835.68309295,-0.0157168040437157,-6.90775527898214,-6.90775527898214,-0.0157168040437157,-6.90775527898214,-0.0157168040437157,-6.90775527898214,-0.0157168040437157
"us2","pije","us",0,0,3.03974915897077,-0.01840845,2.484906649788,0.693147180559945,0,0,0,0,3.90180290088105,1549317.86261981,-6.90775527898214,-1.14660415697549,-1.14660415697549,-6.90775527898214,-6.90775527898214,-1.14660415697549,-1.14660415697549,-6.90775527898214
"us2","abco","us",0,1,2.81540871942271,-0.1832333,1.38629436111989,1.09861228866811,1,0,0,0,3.34217547205014,1667444.28645833,-0.504656296262069,0.551062927016415,0.551062927016415,-0.504656296262069,0.551062927016415,-0.504656296262069,-6.90775527898214,0.849214318664488
"us2","abco","us",0,0,2.80336038090653,0.07941851,1.38629436111989,1.09861228866811,1,0,0,0,3.3951794402287,1656942.07388179,-0.503792948764509,0.551062927016415,0.551062927016415,-0.503792948764509,0.551062927016415,-0.503792948764509,-6.90775527898214,0.849437339867907
"us2","pije","us",0,0,2.46809953147162,-0.4091151,2.484906649788,0.693147180559945,0,0,0,0,3.89572488918853,1549221.66693291,-6.90775527898214,-1.07563230862526,-1.07563230862526,-6.90775527898214,-6.90775527898214,-1.07563230862526,-1.07563230862526,-6.90775527898214
"us2","pije","us",0,0,4.40060302024682,-0.4529053,1.6094379124341,0,0,0,0,0,4.37566144917256,1556862.89583333,-6.90775527898214,-2.37260622689021,-2.37260622689021,-6.90775527898214,-6.90775527898214,-2.37260622689021,-2.37260622689021,-6.90775527898214
"us2","abco","us",0,0,2.30258509299405,-0.3271022,2.07944154167984,1.09861228866811,0,0,0,0,3.7696857769278,1655230.07357595,-0.195907253586923,-0.582633932558225,-0.588593166036746,-0.191879444950032,-0.588593166036746,-0.191879444950032,-6.90775527898214,0.321731299037986
"us2","pije","us",0,0,2.50959926237837,-0.3794511,2.30258509299405,0.693147180559945,0,0,0,0,4.51066338328215,1558415.64022436,-6.90775527898214,-0.377218971890183,-0.377218971890183,-6.90775527898214,-6.90775527898214,-0.377218971890183,-0.377218971890183,-6.90775527898214
"us2","abco","us",0,0,2.55722731136763,-0.1886654,2.39789527279837,0.693147180559945,0,0,0,0,3.68144141123318,1651163.24960064,-2.20456187589682,-0.507840475424775,-0.513369068079919,-2.17492449656892,-0.513369068079919,-2.17492449656892,-6.90775527898214,-0.34095261251238
"us2","abco","us",0,0,2.82731362192903,0.161073,2.19722457733622,1.09861228866811,0,0,0,0,3.89876085978288,1648686.70232372,-0.189205754278733,-0.582633932558225,-0.588593166036746,-0.185204794010503,-0.588593166036746,-0.185204794010503,-6.90775527898214,0.325730302433497
"us2","abco","us",0,0,2.90690105984738,0.3440535,2.39789527279837,0.693147180559945,0,0,0,0,3.66346358817721,1648876.20952381,-2.3323424344732,-0.507840475424775,-0.513369068079919,-2.29873254957858,-0.513369068079919,-2.29873254957858,-6.90775527898214,-0.359734089929465
"us2","abco","us",0,0,4.58087749341905,0.8055545,1.6094379124341,0,1,0,0,0,3.9258667966233,1644347.79232595,-2.83960717560222,-6.90775527898214,-6.90775527898214,-2.83960717560222,-6.90775527898214,-2.83960717560222,-6.90775527898214,-2.83960717560222
"us2","pila","us",0,1,4.43081679884331,1.49277,2.484906649788,0,0,0,0,0,3.52542326777212,1650670.53870968,-2.09259149173149,-3.0431156427237,-3.11523245140554,-2.06605230608906,-3.11523245140554,-2.06605230608906,-6.90775527898214,-1.7716445283539
"us2","pije","us",0,0,2.43361335540045,-0.3789096,2.30258509299405,0.693147180559945,0,0,0,0,4.54324949587496,1559501.04832268,-6.90775527898214,-0.374779360186178,-0.374779360186178,-6.90775527898214,-6.90775527898214,-0.374779360186178,-0.374779360186178,-6.90775527898214
"us2","abco","us",0,0,2.65324196460721,0.1044422,1.79175946922805,0.693147180559945,0,0,0,0,3.98592590872046,1656573.08320189,-0.786576314201421,-3.34537676060139,-6.90775527898214,-0.71406807795913,-6.90775527898214,-0.71406807795913,-6.90775527898214,-0.71406807795913
"us2","abco","us",0,0,2.06686275947298,-0.5080667,2.39789527279837,0.693147180559945,0,0,0,0,3.65352218909354,1648516.68829114,-2.13312962296609,-0.507840475424775,-0.513369068079919,-2.10550751213455,-0.513369068079919,-2.10550751213455,-6.90775527898214,-0.329532756586261
"us2","pije","us",0,0,3.00071981506503,0.2044934,2.19722457733622,0,0,0,0,0,4.41324246230562,1546042.26774448,-6.90775527898214,-1.99649772862342,-1.99649772862342,-6.90775527898214,-6.90775527898214,-1.99649772862342,-1.99649772862342,-6.90775527898214
"us2","abco","us",0,0,2.89037175789616,0.1929306,2.94443897916644,1.94591014905531,1,0,0,0,3.48945231339599,1549895.84572785,-0.711745261285719,0.399047161410234,0.399047161410234,-0.711745261285719,0.399047161410234,-0.711745261285719,-6.90775527898214,0.683193206073639
"us2","abco","us",0,0,2.77881927199042,0.06401899,2.94443897916644,2.19722457733622,1,0,0,0,3.49363029341592,1546139.97555205,-0.39782832505789,0.399047161410234,0.399047161410234,-0.39782832505789,0.399047161410234,-0.39782832505789,-6.90775527898214,0.770654947954773
"us2","pije","us",0,0,2.52572864430826,-0.3015919,2.30258509299405,0,0,0,0,0,3.76006506430875,1544008.21934713,-6.90775527898214,-1.31355155944463,-1.31355155944463,-6.90775527898214,-6.90775527898214,-1.31355155944463,-1.31355155944463,-6.90775527898214
"us2","abco","us",0,1,2.46809953147162,-0.4800383,2.94443897916644,2.19722457733622,1,0,0,0,3.4832187966936,1548323.87898089,-0.383901401246835,0.399047161410234,0.399047161410234,-0.383901401246835,0.399047161410234,-0.383901401246835,-6.90775527898214,0.775004776803372
"us2","abco","us",0,0,2.77258872223978,-0.2022325,2.99573227355399,1.6094379124341,1,0,0,0,3.44179653892883,1548777.23043131,-0.794281284757079,-2.49589020641112,-2.49589020641112,-0.794281284757079,-2.49589020641112,-0.794281284757079,-6.90775527898214,-0.62861686864357
"us2","abco","us",0,1,2.24070968927596,-0.5497254,2.83321334405622,1.79175946922805,1,0,0,0,3.3756247604683,1545874.94518927,-0.647561561464834,-2.49589020641112,-2.49589020641112,-0.647561561464834,-2.49589020641112,-0.647561561464834,-6.90775527898214,-0.502951122855445
"us2","abco","us",0,0,3.38777436133001,0.5835283,2.83321334405622,1.6094379124341,1,0,0,0,3.45625980018051,1537202.55851911,-0.784880929544067,0.759116807785899,0.759116807785899,-0.784880929544067,0.759116807785899,-0.784880929544067,-6.90775527898214,0.952260999085549
"us2","abco","us",0,0,2.54160199346455,-0.2999175,2.77258872223978,1.79175946922805,0,0,0,0,3.50998176985486,1536744.7464172,-0.668819987898036,0.759116807785899,0.759116807785899,-0.668819987898036,0.759116807785899,-0.668819987898036,-6.90775527898214,0.973691830277156
"us2","abco","us",0,0,2.54944517092557,-0.2422565,2.77258872223978,1.79175946922805,1,0,0,0,3.47502678065073,1536080.9015873,-0.669210941752995,0.759116807785899,0.759116807785899,-0.669210941752995,0.759116807785899,-0.669210941752995,-6.90775527898214,0.973616195207227
"us2","abco","us",0,0,3.47815842279828,0.964134,2.94443897916644,1.6094379124341,0,0,0,0,3.38979881275923,1547040.36418269,-0.774596436175087,-2.49589020641112,-2.49589020641112,-0.774596436175087,-2.49589020641112,-0.774596436175087,-6.90775527898214,-0.611912346029007
"us2","abco","us",0,1,2.484906649788,-0.5885874,2.94443897916644,1.79175946922805,1,0,0,0,3.40497833774203,1547939.29880952,-0.619710048697836,-2.49589020641112,-2.49589020641112,-0.619710048697836,-2.49589020641112,-0.619710048697836,-6.90775527898214,-0.478804672093844
"us2","abco","us",0,1,2.89591193827178,-0.2446003,2.99573227355399,1.79175946922805,0,0,0,0,3.57526821938772,1546110.92738095,-0.642508289387479,-2.49589020641112,-2.49589020641112,-0.642508289387479,-2.49589020641112,-0.642508289387479,-6.90775527898214,-0.498576740899101
"us2","abco","us",0,0,2.31253542384721,-0.4759471,2.94443897916644,1.79175946922805,0,0,0,0,3.40708302108068,1538823.44246032,-0.613600757369029,0.759116807785899,0.759116807785899,-0.613600757369029,0.759116807785899,-0.613600757369029,-6.90775527898214,0.984616992174565
"us2","pije","us",0,0,2.69462718077007,-0.1818073,2.30258509299405,0.693147180559945,0,0,0,0,3.76288073802296,1543433.35403481,-6.90775527898214,-1.19499850409117,-1.19499850409117,-6.90775527898214,-6.90775527898214,-1.19499850409117,-1.19499850409117,-6.90775527898214
"us2","abco","us",0,1,2.2082744135228,-0.4680004,2.94443897916644,1.79175946922805,1,0,0,0,3.39769416840016,1541230.21914557,-0.610819659952851,0.759116807785899,0.759116807785899,-0.610819659952851,0.759116807785899,-0.610819659952851,-6.90775527898214,0.985180111995393
